entity_name,real_name,nationality,team,player_status,social_links
PANIC,Jose Fernandez,Argentina,LeaveNoWitness,Active,https://www.twitch.tv/panic_o1;https://twitter.com/noone001_;None;http://www.youtube.com/channel/UCIGNGjUqPfDymTxufFKL0eQ;None
Pannys,Pasavit Svasti-Xuto,Thailand,,Retired,https://www.twitch.tv/pannysxl;https://twitter.com/PannysOW;http://facebook.com/OfficialPannys;None;None
Pantashia,Futo Minami,Japan,,Retired,https://www.twitch.tv/pantashia_;https://twitter.com/Pantashia_;None;http://www.youtube.com/channel/UC_D-lBMLX0eHjbdZRKanThg/featured;None
Paradox,Jamie Hall,United Kingdom,,Retired,https://www.twitch.tv/paradoxapl;https://twitter.com/paradoxapl;None;None;Http://play.eslgaming.com/player/4740367
ParallaxStella,Stella Chung,United States,,Unknown,https://www.twitch.tv/parallaxstella;https://twitter.com/ParallaxStella;None;http://www.youtube.com/parallaxstella;None
Park,Park Yu-hyeon,South Korea,,Active,https://www.twitch.tv/grf_park;None;None;None;None
Parkha,Oh-Jeong-teak,South Korea,esports team αD,Active,https://www.twitch.tv/aparkha;https://twitter.com/Parkha3072;None;http://www.youtube.com/channel/UCN6yKn-gsOOg8038pZwJFCw;None
Parks,Shane Parker,Canada,,Active,None;https://twitter.com/__Parks;None;None;None
PatEmre,Kerim Emre Akkaya,Turkey,,Retired,None;None;None;None;None
Pawsanss,Risaldi Adil,Indonesia,,Retired,https://www.twitch.tv/pawsanss;None;None;http://www.youtube.com/channel/UCZkAAzC80r4kxaJrGHSRF_w;None
Payne,Morgan Redfield Jr.,United States,,Retired,https://www.twitch.tv/payne;https://twitter.com/Payne;None;http://www.youtube.com/channel/UCKgG2yzCyHM11og-BlvEbyA?view_as=subscriber;Http://play.eslgaming.com/player/13052665
PDS,Guilherme Pullin,Brazil,,Active,https://www.twitch.tv/pdsdoto;https://twitter.com/PDSdoto;http://facebook.com/PDSdoto;None;None
peesh,Peyton Schutz,United States,,Active,https://www.twitch.tv/peeshh;https://twitter.com/peesh;None;None;Http://play.eslgaming.com/player/13963736
Penso,Phạm Thịnh Trung Tín,Vietnam,,Retired,None;None;http://facebook.com/Penso0;http://www.youtube.com/pensoo;None
Persia,Yang Zi-on,South Korea,,Retired,https://www.twitch.tv/persia0_0;https://twitter.com/Persia_o_o;None;None;None
Pettyboss,Peter Archer,United States,Team Intel,Active,https://www.twitch.tv/pettyboss;https://twitter.com/Pettybossz;None;http://www.youtube.com/user/pettybamc;None
Petwirez,Eros Mazzara,Italy,,Active,https://www.twitch.tv/petwirez;https://twitter.com/Petwirez;None;http://www.youtube.com/user/EliteCoverEULS;None
pfitter,Devon Self,United States,Lazarus,Active,https://www.twitch.tv/pfitter;https://twitter.com/pfitter_;None;None;None
phantasy,Mark Pinney,United Kingdom,,Retired,https://www.twitch.tv/phantasyftw;https://twitter.com/phantasyftw;http://facebook.com/phanftw;http://www.youtube.com/c/phantasyftw;None
phods,Philip Lundius,Sweden,,Active,https://www.twitch.tv/phods;https://twitter.com/APEXphods;None;http://www.youtube.com/user/AktasheepGaming;Http://play.eslgaming.com/player/10471424
Phony,Josue Daniel Ruiz,United States,Team VIZIO,Active,https://www.twitch.tv/Phonyhead;https://twitter.com/Phonyhead;None;http://www.youtube.com/channel/UCg4RRJVz0P1dson_mR4zV3w;None
Pinky,,Japan,Sengoku Gaming,Active,https://www.twitch.tv/apexerpinky;https://twitter.com/Pinky__neco;None;http://www.youtube.com/channel/UCA63rT8-3N1zm8R4UQbD8Vg;None
PinkyFinkyTinky,Umut Zeytünlü,Turkey,Fenerbahçe Esports,Active,https://www.twitch.tv/pinkyfinkytinky;https://twitter.com/umutzeytunl;None;None;None
PinOcChiOs,Teerasak Kedaim,Thailand,,Retired,https://www.twitch.tv/pinocchioch;None;http://facebook.com/thegraf.kocdim;None;Http://play.eslgaming.com/player/13347774
PinoNolR,,Japan,LEDIAN MAGICAL,Active,None;https://twitter.com/PinoNolR;None;http://www.youtube.com/channel/UCtB0skLABPKP7_FykTVliaQ;None
Pinotr,Tsurumaki Miki,Japan,FENNEL,Active,None;https://twitter.com/Pinotr_;None;http://www.youtube.com/channel/UCrFKwK6gtVnsqoYJFcV6d_g;None
pistachio,Christian Turner,United Kingdom,,Retired,https://www.twitch.tv/bustmypistachios;https://twitter.com/bustmypistachio;None;None;None
Pistillo,Steven Rojas,Mexico,Estral Esports,Inactive,https://www.twitch.tv/Pistillo;https://twitter.com/PistilloMx;None;None;None
Pite,,China,DreamFire,Active,None;None;None;None;None
Piwd,Davi Correa,Brazil,Flawless Gaming,Active,None;https://twitter.com/Piwd_;None;None;None
Pjeh,Martin Heggøy Aamyri,Norway,Rebel,Active,https://www.twitch.tv/Pjeh;https://twitter.com/OfficialPjeh;http://facebook.com/OfficialPjeh;http://www.youtube.com/user/BondenTV;Http://play.eslgaming.com/player/9156002
pkmk,Artem Nechaev,Russia,Redragon,Active,https://www.twitch.tv/pkmk;https://twitter.com/pkmkwastaken;None;http://www.youtube.com//c/pkmka;None
PlayerK,Ethan Foo,Australia,,Active,https://www.twitch.tv/theplayer_k;https://twitter.com/ThePlayer_k;None;None;None
Plomme,Steinar Solli,Norway,,Active,https://www.twitch.tv/plommee;https://twitter.com/Plomme5;None;None;None
PlushkaHDD,Rostislav Yuryevich Chertovskikh,Russia,DungeonMast33rs,Active,https://www.twitch.tv/plushkahdd;https://twitter.com/PlushkaH;None;http://www.youtube.com/channel/UCAuCYWk9izA6I_ez58nwZ5w;None
Poachy,Erikas Kiudys,Lithuania,Odin Gamers,Active,https://www.twitch.tv/poachyblyat;https://twitter.com/PoachyBLYAT;None;http://www.youtube.com/channel/UCY0RJbBVAApNS8OgNieKdYg;None
Pokamafu,,Japan,,Active,https://www.twitch.tv/pokamafu;https://twitter.com/pokamafy;None;None;None
pOkiz,Vinicius Zanquetta Costa,Brazil,,Active,https://www.twitch.tv/pokizgames;https://twitter.com/pokizgames;http://facebook.com/PokizGames;http://www.youtube.com/channel/UCcpyVzY-cxTTmacKZM3_edQ;None
Pomelo,Su Jia-Yi,China,,Retired,None;None;None;None;None
Poro,Suk Nam-woo,South Korea,,Retired,https://www.twitch.tv/p_emilia;https://twitter.com/rumi77575;None;None;None
PostKiLL,Rafael da Silva Jesus,Portugal,Acend,Active,https://www.twitch.tv/postkill;https://twitter.com/PostKiLL98;None;http://www.youtube.com/postkill;None
Potqtq,,Japan,SBI e-Sports,Active,https://www.twitch.tv/potqtq;https://twitter.com/imPotqtq;None;http://www.youtube.com/c/Potqtq;None
POW3R,Giorgio Calandrelli,Italy,Fnatic,Retired,https://www.twitch.tv/pow3rtv;https://twitter.com/POW3R_GC;http://facebook.com/POW3Rtv;http://www.youtube.com/user/pow3rtv;None
PowPow,Christian Blaylock,United States,Renegades,Active,https://www.twitch.tv/PowPowFPS;https://twitter.com/PowPowFPS;None;None;None
PP,,China,DNZ,Active,None;None;None;None;None
Preslyy,Preston Stinson,United States,Elev8 Entertainment,Active,https://www.twitch.tv/Preslyy;https://twitter.com/preston_stinson;None;None;None
ProdigyAces,Jose Soto,United States,Team Superior,Active,https://www.twitch.tv/ProdigyAcesTv;https://twitter.com/TSM_ProdigyAces;None;http://www.youtube.com/c/ProdigyAcesTv;None
Promo_z,Damien Starovoyt,United States,,Active,https://www.twitch.tv/promo_z;https://twitter.com/itspromoz;None;None;None
Prote,Alejo Nahuel Garcia,Argentina,,Active,https://www.twitch.tv/proteiwnl;https://twitter.com/Prote_iwnl;None;None;None
Protectful,Douglas Roberts,United States,Oxygen Esports,Active,https://www.twitch.tv/protectful;https://twitter.com/ProtectfulFB;http://facebook.com/Protectful;None;None
PRV,Perycles Ryan,Brazil,,Active,https://www.twitch.tv/prvgg;https://twitter.com/prv_exe;None;None;None
Prycyy,Dylan Price,Australia,Team Burger,Active,https://www.twitch.tv/prycyy;https://twitter.com/Prycyyy;None;http://www.youtube.com/channel/UCZfJ9niRw6Jluaf81PFNwjw;None
Psycle,Daniel Jesus,Portugal,,Retired,None;https://twitter.com/Psycle4;None;http://www.youtube.com/channel/UC2ziEeMd87VIXxOKc4B9buQ;None
Psykho,Anthony Vicente,United States,Totem Esports,Active,https://www.twitch.tv/RealPsykho;https://twitter.com/RealPsykho;None;http://www.youtube.com/channel/UCmmyzJ2wogZCNZQ3x607APQ;None
Puleule,Nahuel Pulella,Argentina,,Retired,https://www.twitch.tv/Puleule;https://twitter.com/Puleule;http://facebook.com/PuleuleOW;None;Http://play.eslgaming.com/player/10324691
PVPX,Jamison Moore,United States,Cloud9,Active,https://www.twitch.tv/pvpx;https://twitter.com/PVPX_;None;http://www.youtube.com/PVPX;None
PyaN,,Japan,,Active,https://www.twitch.tv/pyanpyapyan;https://twitter.com/PyaNPyaPyaN_;None;http://www.youtube.com/channel/UCtVVlTSjdDZeI101FLaVNtg;None
pyradice,Tobias Hellesvik,Norway,,Active,https://www.twitch.tv/pyradice8;https://twitter.com/pyradice8;None;None;None
QHorm,Chen Yi-Qi,China,,Retired,None;None;None;None;None
qKobyy,William Vernhet,France,Hexagon,Active,https://www.twitch.tv/qkobyy;https://twitter.com/qKobyy_;None;None;None
QTSati,Manuel Ramos Sanchez,Belgium,,Active,https://www.twitch.tv/qtsati;https://twitter.com/QTSatiCrusader;None;None;None
QUERNI,Patryk Zagumny,Poland,T-Rex,Active,https://www.twitch.tv/QUERNI;https://twitter.com/QUERNI_;None;None;None
Quinha,Lucas Vinícius Bueno Santos,Brazil,,Active,https://www.twitch.tv/quinha_fps;https://twitter.com/quinha_fps;None;http://www.youtube.com/channel/UCPmmfFcpAfOjif3_Ae_lqsg?app=desktop;None
R1stom,Roman Istomin,Russia,,Active,https://www.twitch.tv/R1stomm;None;None;None;None
r3flex,Aiman Hakim,Malaysia,MBT.NAGA,Active,https://www.twitch.tv/r3flexxxx;https://twitter.com/a1manh;http://facebook.com/R3flexx;None;None
Radek,Radek Pozler,Czech Republic,,Retired,https://www.twitch.tv/radekh1z1;https://twitter.com/radekh1z1;None;None;Http://play.eslgaming.com/player/4073093
Raiden,Maksim Babushkin,Russia,,Retired,https://www.twitch.tv/raiden8k;https://twitter.com/Raiden8k;http://facebook.com/raiden8k;None;None
Raitchi,,Japan,BEXT e-Sports,Active,https://www.twitch.tv/raitchi_;https://twitter.com/White_shelter;None;None;None
Rakiiii,Lachie Bruke,Australia,,Active,https://www.twitch.tv/rakiiii;https://twitter.com/rakiiau;None;None;None
Rakkinishu,Mason Gursin,United States,Ghost Gaming,Active,https://www.twitch.tv/rakkinishuu;https://twitter.com/rakkinishu;None;None;None
RamBeau,Beau Sheidy,United States,Torrent,Active,https://www.twitch.tv/rambeauski;https://twitter.com/RamBeauFPS;None;None;None
Ran,Chen Bo-Ran,China,,Retired,None;None;None;None;None
RANCHES,Kirill Rulin,Russia,Team Empire,Active,https://www.twitch.tv/ranches;https://twitter.com/Ranchesje;None;None;None
Rapi,,Japan,Nowhere Now Here,Active,None;https://twitter.com/rapirapi1111;None;None;None
RapidFire,Min-Chi Chung,Taiwan,,Retired,https://www.twitch.tv/tw_rapid;None;http://facebook.com/RapidFire520;http://www.youtube.com/channel/UC2Cgo8l92m95mXIhQ20dSrA;None
Ras,Song Hong-gyun,South Korea,Crazy Raccoon,Active,https://www.twitch.tv/Ras_sama;https://twitter.com/Ras9915;None;http://www.youtube.com/channel/UCkiCNZ6c5Th3NpL2U8IhUWw;None
raven,,United States,,Active,None;https://twitter.com/raven_apex;None;http://www.youtube.com/channel/UCMNfinr_A6uDH3Qx6dJLVeg;None
Raygh,,Japan,Pro Gaming team Selector,Active,None;https://twitter.com/Raygh_fps;None;http://www.youtube.com/channel/UCO7WFVYwYc3SnsOGLJ-qpDw/featured;None
Raygo,Kirill Ohapkin,Russia,,Active,None;https://twitter.com/RaygoooOooo;None;None;None
Raynday,Evan Byron Rayn,United States,,Active,https://www.twitch.tv/raynday;https://twitter.com/RayndayGaming;http://facebook.com/rayndayofficial;http://www.youtube.com/rayndaygaming;None
Readdin,Herman Reithaug,Norway,,Active,None;https://twitter.com/ReaddinFPS;None;http://www.youtube.com/channel/UCrMaG1gVtCiKM31APilnwfQ?view_as=subscriber;None
Reco,James Glasson,Australia,EXO Clan,Active,https://www.twitch.tv/Recoson;https://twitter.com/TotallyNotReco;None;http://www.youtube.com/channel/UCR5zqlFlJkGEGx-MKkdmg0Q;None
Recry,Jung Taek-hyun,South Korea,D4RK Esports,Active,None;https://twitter.com/Recry_ow;None;http://www.youtube.com/channel/UC7J0raNE1YiK8-0sa775WiA;None
Reflections,Taylor Noble,United States,,Active,https://www.twitch.tv/Reflections_II;https://twitter.com/Reflections;None;None;None
Renazera,Gaston Renato Fernandez,Argentina,LeaveNoWitness,Active,None;None;None;http://www.youtube.com/channel/UC7-mXDBvdxDiWDs2hg_7GqA;None
Reps,Jordan Wolfe,United States,TSM,Active,https://www.twitch.tv/TSM_Reps;https://twitter.com/TSM_Reps;None;http://www.youtube.com/c/TSMReps;None
Reptar,Ryan Boyd,United States,Complexity Gaming,Active,https://www.twitch.tv/Reptar;https://twitter.com/ReptarRB;None;None;None
Resookie,Jeff Voss,United States,,Active,https://www.twitch.tv/resookie;https://twitter.com/resookie;None;None;None
Restya,Ren-Hong Wang,Taiwan,,Active,https://www.twitch.tv/restiafps;https://twitter.com/RestyaT;http://facebook.com/restya2016;http://www.youtube.com/channel/UCCyJHRQW6VG6KpbTPTdSVeA;None
Resultuh,Jordan Resulta,United States,G2 Esports,Active,https://www.twitch.tv/Resultuh;https://twitter.com/G2Resultuh;None;http://www.youtube.com/jordanresulta;None
rette,Aaro Hälli,Finland,,Active,https://www.twitch.tv/rettefps;https://twitter.com/G2rette;None;None;None
retzi,Nathan Telen,United States,,Retired,https://www.twitch.tv/retzi;https://twitter.com/retzi;None;http://www.youtube.com/retzi;None
Rex,,Taiwan,,Active,https://www.twitch.tv/rexlin777;None;http://facebook.com/rexesportlife;http://www.youtube.com/channel/UCP7weczlBL3Je0C0fmrGWxA;None
reyn,Reyn Seki,United States,,Retired,https://www.twitch.tv/renjah;https://twitter.com/renjaah;None;http://www.youtube.com/channel/UCTZ4kYw4xHwJgwDzl94sprQ;None
Reyzyyy,,Japan,Fascination Colors Destroy,Active,None;https://twitter.com/ReyzyGG;None;http://www.youtube.com/channel/UCKGgWsuwN93OOpuf07XvfcQ;None
Rhythm,João Victor,Brazil,,Active,https://www.twitch.tv/rhythmfps1;https://twitter.com/rhythmfps1;None;http://www.youtube.com/user/rhythmCABR;None
RianNF,Florian Schmidt,Germany,,Active,https://www.twitch.tv/riannf;https://twitter.com/Rian_NF;None;None;None
Ricoysuavecito,Sebastian Kosmach,Argentina,,Active,https://www.twitch.tv/ricoysuavecito;https://twitter.com/RicoySuavecitoo;None;None;None
RIZE,,Japan,,Active,https://www.twitch.tv/he_rize;None;None;None;None
Rkn,Cole Prommel,United States,Torrent,Active,https://www.twitch.tv/rknhd;https://twitter.com/rknhd;None;None;Http://play.eslgaming.com/player/13971845
robbeN,Geoffrey C.,France,,Active,None;https://twitter.com/robbeN_CS;None;None;None
rocker,Aidan Grodin,United States,NRG,Active,https://www.twitch.tv/rockerapex;https://twitter.com/rockerapex;None;http://www.youtube.com/channel/UCJVW2qzAoFaV-BiT9NlF7SQ;None
RockStarx1,James Grieve,United States,,Active,None;https://twitter.com/RockStarx12;None;None;None
Rogerboger,Rogier Jongen,Netherlands,,Retired,https://www.twitch.tv/rogerb0ger;https://twitter.com/Rogerboger2;None;None;None
Rogue,Tanner Trebb,Canada,NRG,Active,https://www.twitch.tv/Rogue;https://twitter.com/TTrebb;None;http://www.youtube.com/channel/UCo1ij-x1EG4hLXc_YY6snoQ;Http://play.eslgaming.com/player/13835457
Roieee,Po-Han Chen,Taiwan,K7 Esports,Active,https://www.twitch.tv/roieee;https://twitter.com/RoieeeTTV;http://facebook.com/Roieee_百弟-116101286967663;http://www.youtube.com/channel/UCwGugM9HqDz7Yx9IKrGBGkg;None
Rolders,Adam Harrold,United States,,Active,https://www.twitch.tv/rolders;https://twitter.com/DNO_Rolders;None;None;None
Ronba,Roni Raikko,Finland,,Retired,https://www.twitch.tv/ronba;https://twitter.com/ronbaow;None;http://www.youtube.com/channel/UCou4kYdeU6DUJmoJ21cWLDg;Http://play.eslgaming.com/player/13340469
rondon,Adam Hodoši,Slovakia,Game of Drones,Active,https://www.twitch.tv/rondonstreams;https://twitter.com/rondonstreams;http://facebook.com/rondonstreams;http://www.youtube.com/channel/UCV1pRYgdiLY1HyHRgv3shaw;None
RONN1E,Ronnie Monsevias,United States,Atlanta Premier,Active,https://www.twitch.tv/eboyronn1e;https://twitter.com/OMG_RONN1E;None;None;None
roots,Tim Roots,Australia,,Active,None;https://twitter.com/RootsXO;None;None;None
Rossoful,,Japan,TEQWING,Active,https://www.twitch.tv/rossoful;https://twitter.com/RossofulFPS;None;http://www.youtube.com/channel/UC_l4hDMs6IE84h6DQ_yySeQ;None
row,Romain Daly,France,Forg Gang,Active,https://www.twitch.tv/rowyuppyupp;https://twitter.com/rowyuppyupp;None;None;Http://play.eslgaming.com/player/2326313
RoZx,Roszaidi,Malaysia,Perangai Gaming,Retired,None;None;http://facebook.com/mrrozx;None;None
rpr,Dan Ušić,Croatia,SCARZ EU,Active,https://www.twitch.tv/rprx;https://twitter.com/rpr;None;http://www.youtube.com/channel/UCcMCZ0PPqw-L9rU9LWhOazA;Http://play.eslgaming.com/player/5280740
Ru,,Japan,Take It Easy,Active,None;https://twitter.com/Poulmt;None;http://www.youtube.com/Poulmt;None
Ruabbe,Roope Kurkela,Finland,Horizon Union,Active,https://www.twitch.tv/Ruabbe;https://twitter.com/Ruabbe;None;http://www.youtube.com/user/Ruape;Http://play.eslgaming.com/player/9477340
Rudenayyyyy,Naythame Nguyen,Australia,,Active,https://www.twitch.tv/rudenayyyyy;https://twitter.com/Rudenayyyyy;None;None;None
Rui,,Taiwan,ANT Esports Club,Active,https://www.twitch.tv/iwab_holiday;https://twitter.com/STN_Archer;http://facebook.com/gaming/holiday1204;http://www.youtube.com/channel/UCNsHXKVqLXLbQpR5qJcOZGw;None
Rumad,,Japan,SCARZ White,Retired,None;https://twitter.com/Rumaaaaaaad;None;http://www.youtube.com/channel/UChliORt2CukoklEewdFVBjQ;None
Rynex,Leonardo Felipe,Brazil,BreakingRulleZ,Active,https://www.twitch.tv/rynexfps;https://twitter.com/Rynexfps;None;None;None
Ryot,Troy Reed,United States,,Retired,https://www.twitch.tv/ryot;https://twitter.com/RyotWum;None;None;None
S16oz,Jaden Pettigrew,United States,,Retired,https://www.twitch.tv/sprite16oz;https://twitter.com/S16ozz;None;None;None
S2HR,Saher Kurdi,Saudi Arabia,Osh-Tekk Warriors,Active,https://www.twitch.tv/is2hr;https://twitter.com/iS2HR_;None;http://www.youtube.com/channel/UC2YdqKyTJWoJJ51RdDLlhzQ?view_as=subscriber;None
SA,,China,DNZ,Active,None;None;None;None;None
SabroNN,Hüseyin Demir,Turkey,,Retired,https://www.twitch.tv/sabronn;None;None;None;None
Sabz,Kornelia Zawistowska,Poland,Phoenix Legacy,Active,https://www.twitch.tv/sabz_bear;https://twitter.com/BearSabz;None;http://www.youtube.com/c/SabzBear;None
Sadyama,Artur Karamov,Russia,,Active,https://www.twitch.tv/sady9ma;https://twitter.com/sadyamaa;None;None;None
sAgiiV2,Kerem Açikel,Turkey,Lava City Boys,Active,https://www.twitch.tv/sagiiv2;https://twitter.com/keremacikell;None;None;None
SAIBER,Tanaphan Wattanaphan,Thailand,Inside The Ring,Active,https://www.twitch.tv/SAIBERJIBI;https://twitter.com/SAIBERofficial;http://facebook.com/SAIBERJIBI;None;None
SaiyajinGOD,Kantapat Tangteekarak,Thailand,ATHXHVY,Active,https://www.twitch.tv/saiyajingodofficial;https://twitter.com/SaiyajingodT;http://facebook.com/ktp.kantaplus;None;None
Sakamoto,,Japan,,Active,https://www.twitch.tv/he_sakamoto;https://twitter.com/Sakamotomeu;None;http://www.youtube.com/channel/UCrPQpijcb4SIoKliqAadkJg/about;None
saku,Shotaro Sakata,Japan,Team UNITE,Active,https://www.twitch.tv/fps__saku;https://twitter.com/fps__saku;None;None;None
Salvatorez,Fajar Rofianto,Indonesia,Method2Madness,Active,https://www.twitch.tv/Salvatorez;https://twitter.com/SalvatorezID;None;http://www.youtube.com/channel/UCtqQc1CbKQ8UXLDMGhczm8g;None
Samaeeel,Athoriq Hamzah,Indonesia,,Retired,None;None;None;None;None
sano874,Kazumoto Sano,Japan,Donuts Unsold Stuff Gaming,Active,https://www.twitch.tv/sano874;https://twitter.com/sano874;None;None;None
Sanya,Oleksander Bokuchava,Ukraine,Natus Vincere,Active,https://www.twitch.tv/sanya;https://twitter.com/sxnya_a;None;None;Http://play.eslgaming.com/player/12040082
Sapoten,,Japan,Donuts USG,Retired,https://www.twitch.tv/sapo_ten;https://twitter.com/sapoten_Apex;None;http://www.youtube.com/channel/UCQnIxFF-_vMIzoCtv3GxSQw;None
Sardis,Miroslav Hájek,Czech Republic,,Retired,https://www.twitch.tv/sardis;https://twitter.com/Sardis95;None;None;None
